time, ti, te, tr, signal
07-03-2022 12:19:49, 57.125000, 28.806707, 54.000000, -100.000000
07-03-2022 12:19:50, 56.562500, 28.807032, 54.000000, 51.875000
07-03-2022 12:19:51, 56.562500, 28.806383, 54.000000, 57.500000
07-03-2022 12:19:53, 56.062500, 28.803789, 54.000000, 100.000000
07-03-2022 12:19:54, 56.062500, 28.804438, 54.000000, 56.456261
07-03-2022 12:19:55, 56.187500, 28.806383, 54.000000, 26.874962
07-03-2022 12:19:56, 56.187500, 28.807680, 54.000000, -100.000000
07-03-2022 12:19:58, 56.437500, 28.808653, 54.000000, -100.000000
07-03-2022 12:19:59, 56.437500, 28.808329, 54.000000, -100.000000
07-03-2022 12:20:01, 56.125000, 28.808329, 54.000000, -63.331261
07-03-2022 12:20:02, 56.125000, 28.808653, 54.000000, 6.456261
07-03-2022 12:20:03, 55.562500, 28.807680, 54.000000, 100.000000
07-03-2022 12:20:04, 55.562500, 28.807680, 54.000000, 87.500000
07-03-2022 12:20:06, 55.625000, 28.808329, 54.000000, 75.834389
07-03-2022 12:20:07, 55.625000, 28.808977, 54.000000, -74.793739
07-03-2022 12:20:08, 55.875000, 28.810923, 54.000000, -100.000000
07-03-2022 12:20:09, 55.875000, 28.812220, 54.000000, -100.000000
07-03-2022 12:20:11, 55.687500, 28.813841, 54.000000, -81.040649
07-03-2022 12:20:12, 55.687500, 28.814165, 54.000000, -12.500000
07-03-2022 12:20:14, 55.187500, 28.814165, 54.000000, 100.000000
07-03-2022 12:20:15, 55.187500, 28.814489, 54.000000, 82.706261
07-03-2022 12:20:16, 55.000000, 28.813517, 54.000000, 100.000000
07-03-2022 12:20:17, 55.000000, 28.813517, 33.000000, 8.125000
07-03-2022 12:20:19, 55.250000, 28.814814, 33.000000, -100.000000
07-03-2022 12:20:20, 55.250000, 28.816111, 33.000000, -100.000000
07-03-2022 12:20:21, 55.312500, 28.815786, 33.000000, -100.000000
07-03-2022 12:20:23, 55.312500, 28.815786, 33.000000, -100.000000
07-03-2022 12:20:24, 54.875000, 28.816111, 33.000000, -100.000000
07-03-2022 12:20:25, 54.875000, 28.818056, 33.000000, -100.000000
07-03-2022 12:20:27, 54.375000, 28.818705, 33.000000, -100.000000
07-03-2022 12:20:28, 54.375000, 28.819353, 33.000000, -100.000000
07-03-2022 12:20:29, 53.875000, 28.820974, 33.000000, -100.000000
07-03-2022 12:20:30, 53.875000, 28.820974, 33.000000, -100.000000
07-03-2022 12:20:32, 53.437500, 28.822922, 33.000000, -100.000000
07-03-2022 12:20:33, 53.437500, 28.823895, 33.000000, -100.000000
07-03-2022 12:20:34, 52.937500, 28.824543, 33.000000, -100.0000002
